count	shape	phase	mode	bytes	len	osz	asz	seg	rep	pfxn	op	fixg	kind	mod	reg	rm	b	x	s	disp	dispbits	modrmbits	imm	immbits	ok	text	fields
152	32:0fbf85	1	32	0fbf8566ffffff	7	4	4	-	-	0	0fbf	-	base_d32	2	0	5	5	-	-	-154	32	40	-	0	1	movsx eax, word [ebp-0x9A]	op@0:16=0fbf mod@22:2=2 reg@19:3=0 rm@16:3=5 disp@24:32=-154
152	32:0fbf85	1	32	0fbf856affffff	7	4	4	-	-	0	0fbf	-	base_d32	2	0	5	5	-	-	-150	32	40	-	0	1	movsx eax, word [ebp-0x96]	op@0:16=0fbf mod@22:2=2 reg@19:3=0 rm@16:3=5 disp@24:32=-150
152	32:8b0c38	1	32	8b0c38	3	4	4	-	-	0	8b	-	sib_base	0	1	4	0	7	0	-	0	16	-	0	1	mov ecx, [eax+edi]	op@0:8=8b mod@14:2=0 reg@11:3=1 rm@8:3=4 base@16:3=0 index@19:3=7 scale@22:2=0
152	32:8be2	1	32	8be2	2	4	4	-	-	0	8b	-	reg_direct	3	4	2	-	-	-	-	0	8	-	0	1	mov esp, edx	op@0:8=8b mod@14:2=3 reg@11:3=4 rm@8:3=2
152	32:89d7	1	32	89d7	2	4	4	-	-	0	89	-	reg_direct	3	2	7	-	-	-	-	0	8	-	0	1	mov edi, edx	op@0:8=89 mod@14:2=3 reg@11:3=2 rm@8:3=7
152	32:0fbf10	1	32	0fbf10	3	4	4	-	-	0	0fbf	-	base	0	2	0	0	-	-	-	0	8	-	0	1	movsx edx, word [eax]	op@0:16=0fbf mod@22:2=0 reg@19:3=2 rm@16:3=0
151	32:814d	1	32	814df8e0030000	7	4	4	-	-	0	81	1	base_d8	1	1	5	5	-	-	-8	8	16	0x3e0	32	1	or dword [ebp-8], 0x3E0	op@0:8=81 mod@14:2=1 reg@11:3=1 rm@8:3=5 disp@16:8=-8 imm@24:32=0x3e0
151	32:814d	1	32	814dfc04040000	7	4	4	-	-	0	81	1	base_d8	1	1	5	5	-	-	-4	8	16	0x404	32	1	or dword [ebp-4], 0x404	op@0:8=81 mod@14:2=1 reg@11:3=1 rm@8:3=5 disp@16:8=-4 imm@24:32=0x404
151	32:397487	1	32	39748704	4	4	4	-	-	0	39	-	sib_d8	1	6	4	7	0	2	4	8	24	-	0	1	cmp [edi+eax*4+4], esi	op@0:8=39 mod@14:2=1 reg@11:3=6 rm@8:3=4 base@16:3=7 index@19:3=0 scale@22:2=2 disp@24:8=4
150	32:89be	1	32	89be48010000	6	4	4	-	-	0	89	-	base_d32	2	7	6	6	-	-	328	32	40	-	0	1	mov [esi+0x148], edi	op@0:8=89 mod@14:2=2 reg@11:3=7 rm@8:3=6 disp@16:32=328
150	32:89be	1	32	89be30040000	6	4	4	-	-	0	89	-	base_d32	2	7	6	6	-	-	1072	32	40	-	0	1	mov [esi+0x430], edi	op@0:8=89 mod@14:2=2 reg@11:3=7 rm@8:3=6 disp@16:32=1072
150	32:3386	1	32	3386c0000000	6	4	4	-	-	0	33	-	base_d32	2	0	6	6	-	-	192	32	40	-	0	1	xor eax, [esi+0xC0]	op@0:8=33 mod@14:2=2 reg@11:3=0 rm@8:3=6 disp@16:32=192
150	32:8b6a	1	32	8b6af0	3	4	4	-	-	0	8b	-	base_d8	1	5	2	2	-	-	-16	8	16	-	0	1	mov ebp, [edx-0x10]	op@0:8=8b mod@14:2=1 reg@11:3=5 rm@8:3=2 disp@16:8=-16
150	32:8b6a	1	32	8b6af4	3	4	4	-	-	0	8b	-	base_d8	1	5	2	2	-	-	-12	8	16	-	0	1	mov ebp, [edx-0xC]	op@0:8=8b mod@14:2=1 reg@11:3=5 rm@8:3=2 disp@16:8=-12
150	32:1bcb	1	32	1bcb	2	4	4	-	-	0	1b	-	reg_direct	3	1	3	-	-	-	-	0	8	-	0	1	sbb ecx, ebx	op@0:8=1b mod@14:2=3 reg@11:3=1 rm@8:3=3
150	16:666bd2	1	16	666bd20e	4	4	2	-	-	1	6b	-	reg_direct	3	2	2	-	-	-	-	0	8	0xe	8	1	imul edx, 0xE	pfx@0:8=66 op@8:8=6b mod@22:2=3 reg@19:3=2 rm@16:3=2 imm@24:8=0xe
150	16:6689f7	1	16	6689f7	3	4	2	-	-	1	89	-	reg_direct	3	6	7	-	-	-	-	0	8	-	0	1	mov edi, esi	pfx@0:8=66 op@8:8=89 mod@22:2=3 reg@19:3=6 rm@16:3=7
150	16:2bd2	1	16	2bd2	2	2	2	-	-	0	2b	-	reg_direct	3	2	2	-	-	-	-	0	8	-	0	1	sub dx, dx	op@0:8=2b mod@14:2=3 reg@11:3=2 rm@8:3=2
149	32:817f	1	32	817f2800000200	7	4	4	-	-	0	81	7	base_d8	1	7	7	7	-	-	40	8	16	0x20000	32	1	cmp dword [edi+0x28], 0x20000	op@0:8=81 mod@14:2=1 reg@11:3=7 rm@8:3=7 disp@16:8=40 imm@24:32=0x20000
149	32:817f	1	32	817f3435040000	7	4	4	-	-	0	81	7	base_d8	1	7	7	7	-	-	52	8	16	0x435	32	1	cmp dword [edi+0x34], 0x435	op@0:8=81 mod@14:2=1 reg@11:3=7 rm@8:3=7 disp@16:8=52 imm@24:32=0x435
149	32:89a0	1	32	89a070060000	6	4	4	-	-	0	89	-	base_d32	2	4	0	0	-	-	1648	32	40	-	0	1	mov [eax+0x670], esp	op@0:8=89 mod@14:2=2 reg@11:3=4 rm@8:3=0 disp@16:32=1648
149	32:66368948	1	32	6636894804	5	2	4	ss	-	2	89	-	base_d8	1	1	0	0	-	-	4	8	16	-	0	1	mov [ss:eax+4], cx	pfx@0:16=6636 op@16:8=89 mod@30:2=1 reg@27:3=1 rm@24:3=0 disp@32:8=4
149	32:66368948	1	32	6636894802	5	2	4	ss	-	2	89	-	base_d8	1	1	0	0	-	-	2	8	16	-	0	1	mov [ss:eax+2], cx	pfx@0:16=6636 op@16:8=89 mod@30:2=1 reg@27:3=1 rm@24:3=0 disp@32:8=2
149	32:03b8	1	32	03b88c000000	6	4	4	-	-	0	03	-	base_d32	2	7	0	0	-	-	140	32	40	-	0	1	add edi, [eax+0x8C]	op@0:8=03 mod@14:2=2 reg@11:3=7 rm@8:3=0 disp@16:32=140
149	32:03b8	1	32	03b828020000	6	4	4	-	-	0	03	-	base_d32	2	7	0	0	-	-	552	32	40	-	0	1	add edi, [eax+0x228]	op@0:8=03 mod@14:2=2 reg@11:3=7 rm@8:3=0 disp@16:32=552
148	32:088c18	1	32	088c1898000000	7	4	4	-	-	0	08	-	sib_d32	2	1	4	0	3	0	152	32	48	-	0	1	or [eax+ebx+0x98], cl	op@0:8=08 mod@14:2=2 reg@11:3=1 rm@8:3=4 base@16:3=0 index@19:3=3 scale@22:2=0 disp@24:32=152
148	32:396b	1	32	396b28	3	4	4	-	-	0	39	-	base_d8	1	5	3	3	-	-	40	8	16	-	0	1	cmp [ebx+0x28], ebp	op@0:8=39 mod@14:2=1 reg@11:3=5 rm@8:3=3 disp@16:8=40
148	32:396b	1	32	396b20	3	4	4	-	-	0	39	-	base_d8	1	5	3	3	-	-	32	8	16	-	0	1	cmp [ebx+0x20], ebp	op@0:8=39 mod@14:2=1 reg@11:3=5 rm@8:3=3 disp@16:8=32
148	32:0fbdca	1	32	0fbdca	3	4	4	-	-	0	0fbd	-	reg_direct	3	1	2	-	-	-	-	0	8	-	0	1	bsr ecx, edx	op@0:16=0fbd mod@22:2=3 reg@19:3=1 rm@16:3=2
148	16:88c1	1	16	88c1	2	2	2	-	-	0	88	-	reg_direct	3	0	1	-	-	-	-	0	8	-	0	1	mov cl, al	op@0:8=88 mod@14:2=3 reg@11:3=0 rm@8:3=1
148	32:0fb70f	1	32	0fb70f	3	4	4	-	-	0	0fb7	-	base	0	1	7	7	-	-	-	0	8	-	0	1	movzx ecx, word [edi]	op@0:16=0fb7 mod@22:2=0 reg@19:3=1 rm@16:3=7
148	32:8d3401	1	32	8d3401	3	4	4	-	-	0	8d	-	sib_base	0	6	4	1	0	0	-	0	16	-	0	1	lea esi, [ecx+eax]	op@0:8=8d mod@14:2=0 reg@11:3=6 rm@8:3=4 base@16:3=1 index@19:3=0 scale@22:2=0
147	32:8a1c0e	1	32	8a1c0e	3	4	4	-	-	0	8a	-	sib_base	0	3	4	6	1	0	-	0	16	-	0	1	mov bl, [esi+ecx]	op@0:8=8a mod@14:2=0 reg@11:3=3 rm@8:3=4 base@16:3=6 index@19:3=1 scale@22:2=0
147	32:6689b5	1	32	6689b544ffffff	7	2	4	-	-	1	89	-	base_d32	2	6	5	5	-	-	-188	32	40	-	0	1	mov [ebp-0xBC], si	pfx@0:8=66 op@8:8=89 mod@22:2=2 reg@19:3=6 rm@16:3=5 disp@24:32=-188
147	32:6689b5	1	32	6689b500ffffff	7	2	4	-	-	1	89	-	base_d32	2	6	5	5	-	-	-256	32	40	-	0	1	mov [ebp-0x100], si	pfx@0:8=66 op@8:8=89 mod@22:2=2 reg@19:3=6 rm@16:3=5 disp@24:32=-256
147	32:881c3a	1	32	881c3a	3	4	4	-	-	0	88	-	sib_base	0	3	4	2	7	0	-	0	16	-	0	1	mov [edx+edi], bl	op@0:8=88 mod@14:2=0 reg@11:3=3 rm@8:3=4 base@16:3=2 index@19:3=7 scale@22:2=0
147	16:2e678a42	1	16	2e678a4206	5	2	4	cs	-	2	8a	-	base_d8	1	0	2	2	-	-	6	8	16	-	0	1	mov al, [cs:edx+6]	pfx@0:16=2e67 op@16:8=8a mod@30:2=1 reg@27:3=0 rm@24:3=2 disp@32:8=6
146	16:268947	1	16	26894706	4	2	2	es	-	1	89	-	base16_d8	1	0	7	-	-	-	6	8	16	-	0	1	mov [es:bx+6], ax	pfx@0:8=26 op@8:8=89 mod@22:2=1 reg@19:3=0 rm@16:3=7 disp@24:8=6
146	16:268947	1	16	26894704	4	2	2	es	-	1	89	-	base16_d8	1	0	7	-	-	-	4	8	16	-	0	1	mov [es:bx+4], ax	pfx@0:8=26 op@8:8=89 mod@22:2=1 reg@19:3=0 rm@16:3=7 disp@24:8=4
146	32:8dbc85	1	32	8dbc85b4fdffff	7	4	4	-	-	0	8d	-	sib_d32	2	7	4	5	0	2	-588	32	48	-	0	1	lea edi, [ebp+eax*4-0x24C]	op@0:8=8d mod@14:2=2 reg@11:3=7 rm@8:3=4 base@16:3=5 index@19:3=0 scale@22:2=2 disp@24:32=-588
146	32:8d7410	1	32	8d7410d8	4	4	4	-	-	0	8d	-	sib_d8	1	6	4	0	2	0	-40	8	24	-	0	1	lea esi, [eax+edx-0x28]	op@0:8=8d mod@14:2=1 reg@11:3=6 rm@8:3=4 base@16:3=0 index@19:3=2 scale@22:2=0 disp@24:8=-40
146	32:8d7410	1	32	8d7410fe	4	4	4	-	-	0	8d	-	sib_d8	1	6	4	0	2	0	-2	8	24	-	0	1	lea esi, [eax+edx-2]	op@0:8=8d mod@14:2=1 reg@11:3=6 rm@8:3=4 base@16:3=0 index@19:3=2 scale@22:2=0 disp@24:8=-2
146	32:8d443e	1	32	8d443eff	4	4	4	-	-	0	8d	-	sib_d8	1	0	4	6	7	0	-1	8	24	-	0	1	lea eax, [esi+edi-1]	op@0:8=8d mod@14:2=1 reg@11:3=0 rm@8:3=4 base@16:3=6 index@19:3=7 scale@22:2=0 disp@24:8=-1
146	32:8b0c11	1	32	8b0c11	3	4	4	-	-	0	8b	-	sib_base	0	1	4	1	2	0	-	0	16	-	0	1	mov ecx, [ecx+edx]	op@0:8=8b mod@14:2=0 reg@11:3=1 rm@8:3=4 base@16:3=1 index@19:3=2 scale@22:2=0
146	32:8046	1	32	80460608	4	4	4	-	-	0	80	0	base_d8	1	0	6	6	-	-	6	8	16	0x8	8	1	add byte [esi+6], 8	op@0:8=80 mod@14:2=1 reg@11:3=0 rm@8:3=6 disp@16:8=6 imm@24:8=0x8
145	32:3815	1	32	3815dc831480	6	4	4	-	-	0	38	-	abs32	0	2	5	-	-	-	-2146139172	32	40	-	0	1	cmp [0x801483DC], dl	op@0:8=38 mod@14:2=0 reg@11:3=2 rm@8:3=5 disp@16:32=-2146139172
145	32:3815	1	32	3815e89a1480	6	4	4	-	-	0	38	-	abs32	0	2	5	-	-	-	-2146133272	32	40	-	0	1	cmp [0x80149AE8], dl	op@0:8=38 mod@14:2=0 reg@11:3=2 rm@8:3=5 disp@16:32=-2146133272
145	32:8925	1	32	89250cf6dfff	6	4	4	-	-	0	89	-	abs32	0	4	5	-	-	-	-2099700	32	40	-	0	1	mov [0xFFDFF60C], esp	op@0:8=89 mod@14:2=0 reg@11:3=4 rm@8:3=5 disp@16:32=-2099700
145	32:8925	1	32	89253447fa77	6	4	4	-	-	0	89	-	abs32	0	4	5	-	-	-	2012890932	32	40	-	0	1	mov [0x77FA4734], esp	op@0:8=89 mod@14:2=0 reg@11:3=4 rm@8:3=5 disp@16:32=2012890932
145	32:898424	1	32	898424b8000000	7	4	4	-	-	0	89	-	sib_d32	2	0	4	4	-	0	184	32	48	-	0	1	mov [esp+0xB8], eax	op@0:8=89 mod@14:2=2 reg@11:3=0 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:32=184
145	32:898424	1	32	89842404010000	7	4	4	-	-	0	89	-	sib_d32	2	0	4	4	-	0	260	32	48	-	0	1	mov [esp+0x104], eax	op@0:8=89 mod@14:2=2 reg@11:3=0 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:32=260
144	32:c787	1	32	c787a4833400d8f03100	10	4	4	-	-	0	c7	0	base_d32	2	0	7	7	-	-	3441572	32	40	0x31f0d8	32	1	mov dword [edi+0x3483A4], 0x31F0D8	op@0:8=c7 mod@14:2=2 reg@11:3=0 rm@8:3=7 disp@16:32=3441572 imm@48:32=0x31f0d8
144	32:c787	1	32	c7870801000000000000	10	4	4	-	-	0	c7	0	base_d32	2	0	7	7	-	-	264	32	40	0x0	32	1	mov dword [edi+0x108], 0	op@0:8=c7 mod@14:2=2 reg@11:3=0 rm@8:3=7 disp@16:32=264 imm@48:32=0x0
144	32:8185	1	32	81856cffffffffff0f00	10	4	4	-	-	0	81	0	base_d32	2	0	5	5	-	-	-148	32	40	0xfffff	32	1	add dword [ebp-0x94], 0xFFFFF	op@0:8=81 mod@14:2=2 reg@11:3=0 rm@8:3=5 disp@16:32=-148 imm@48:32=0xfffff
144	32:8185	1	32	818560ffffff00100000	10	4	4	-	-	0	81	0	base_d32	2	0	5	5	-	-	-160	32	40	0x1000	32	1	add dword [ebp-0xA0], 0x1000	op@0:8=81 mod@14:2=2 reg@11:3=0 rm@8:3=5 disp@16:32=-160 imm@48:32=0x1000
144	32:8b449f	1	32	8b449f04	4	4	4	-	-	0	8b	-	sib_d8	1	0	4	7	3	2	4	8	24	-	0	1	mov eax, [edi+ebx*4+4]	op@0:8=8b mod@14:2=1 reg@11:3=0 rm@8:3=4 base@16:3=7 index@19:3=3 scale@22:2=2 disp@24:8=4
144	32:c782	1	32	c782a000000001000000	10	4	4	-	-	0	c7	0	base_d32	2	0	2	2	-	-	160	32	40	0x1	32	1	mov dword [edx+0xA0], 1	op@0:8=c7 mod@14:2=2 reg@11:3=0 rm@8:3=2 disp@16:32=160 imm@48:32=0x1
144	32:c782	1	32	c7826cffffff00003c00	10	4	4	-	-	0	c7	0	base_d32	2	0	2	2	-	-	-148	32	40	0x3c0000	32	1	mov dword [edx-0x94], 0x3C0000	op@0:8=c7 mod@14:2=2 reg@11:3=0 rm@8:3=2 disp@16:32=-148 imm@48:32=0x3c0000
144	32:024d	1	32	024dc0	3	4	4	-	-	0	02	-	base_d8	1	1	5	5	-	-	-64	8	16	-	0	1	add cl, [ebp-0x40]	op@0:8=02 mod@14:2=1 reg@11:3=1 rm@8:3=5 disp@16:8=-64
144	32:f76c24	1	32	f76c2404	4	4	4	-	-	0	f7	5	sib_d8	1	5	4	4	-	0	4	8	24	-	0	1	imul dword [esp+4]	op@0:8=f7 mod@14:2=1 reg@11:3=5 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=4
144	32:f76c24	1	32	f76c2408	4	4	4	-	-	0	f7	5	sib_d8	1	5	4	4	-	0	8	8	24	-	0	1	imul dword [esp+8]	op@0:8=f7 mod@14:2=1 reg@11:3=5 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=8
144	16:8bb6	1	16	8bb6f2fd	4	2	2	-	-	0	8b	-	base16_d16	2	6	6	-	-	-	-526	16	24	-	0	1	mov si, [bp-0x20E]	op@0:8=8b mod@14:2=2 reg@11:3=6 rm@8:3=6 disp@16:16=-526
144	16:8bb6	1	16	8bb6fcfd	4	2	2	-	-	0	8b	-	base16_d16	2	6	6	-	-	-	-516	16	24	-	0	1	mov si, [bp-0x204]	op@0:8=8b mod@14:2=2 reg@11:3=6 rm@8:3=6 disp@16:16=-516
144	32:8bab	1	32	8bab10020000	6	4	4	-	-	0	8b	-	base_d32	2	5	3	3	-	-	528	32	40	-	0	1	mov ebp, [ebx+0x210]	op@0:8=8b mod@14:2=2 reg@11:3=5 rm@8:3=3 disp@16:32=528
144	32:8bab	1	32	8babf4010000	6	4	4	-	-	0	8b	-	base_d32	2	5	3	3	-	-	500	32	40	-	0	1	mov ebp, [ebx+0x1F4]	op@0:8=8b mod@14:2=2 reg@11:3=5 rm@8:3=3 disp@16:32=500
144	32:8b3c90	1	32	8b3c90	3	4	4	-	-	0	8b	-	sib_base	0	7	4	0	2	2	-	0	16	-	0	1	mov edi, [eax+edx*4]	op@0:8=8b mod@14:2=0 reg@11:3=7 rm@8:3=4 base@16:3=0 index@19:3=2 scale@22:2=2
144	16:6689df	1	16	6689df	3	4	2	-	-	1	89	-	reg_direct	3	3	7	-	-	-	-	0	8	-	0	1	mov edi, ebx	pfx@0:8=66 op@8:8=89 mod@22:2=3 reg@19:3=3 rm@16:3=7
144	32:0fbfc3	1	32	0fbfc3	3	4	4	-	-	0	0fbf	-	reg_direct	3	0	3	-	-	-	-	0	8	-	0	1	movsx eax, bx	op@0:16=0fbf mod@22:2=3 reg@19:3=0 rm@16:3=3
144	32:2bfb	1	32	2bfb	2	4	4	-	-	0	2b	-	reg_direct	3	7	3	-	-	-	-	0	8	-	0	1	sub edi, ebx	op@0:8=2b mod@14:2=3 reg@11:3=7 rm@8:3=3
144	32:89c1	1	32	89c1	2	4	4	-	-	0	89	-	reg_direct	3	0	1	-	-	-	-	0	8	-	0	1	mov ecx, eax	op@0:8=89 mod@14:2=3 reg@11:3=0 rm@8:3=1
144	32:8d04d7	1	32	8d04d7	3	4	4	-	-	0	8d	-	sib_base	0	0	4	7	2	3	-	0	16	-	0	1	lea eax, [edi+edx*8]	op@0:8=8d mod@14:2=0 reg@11:3=0 rm@8:3=4 base@16:3=7 index@19:3=2 scale@22:2=3
142	32:8d3c0b	1	32	8d3c0b	3	4	4	-	-	0	8d	-	sib_base	0	7	4	3	1	0	-	0	16	-	0	1	lea edi, [ebx+ecx]	op@0:8=8d mod@14:2=0 reg@11:3=7 rm@8:3=4 base@16:3=3 index@19:3=1 scale@22:2=0
142	16:2e678b40	1	16	2e678b400a	5	2	4	cs	-	2	8b	-	base_d8	1	0	0	0	-	-	10	8	16	-	0	1	mov ax, [cs:eax+0xA]	pfx@0:16=2e67 op@16:8=8b mod@30:2=1 reg@27:3=0 rm@24:3=0 disp@32:8=10
142	16:2e678b40	1	16	2e678b4002	5	2	4	cs	-	2	8b	-	base_d8	1	0	0	0	-	-	2	8	16	-	0	1	mov ax, [cs:eax+2]	pfx@0:16=2e67 op@16:8=8b mod@30:2=1 reg@27:3=0 rm@24:3=0 disp@32:8=2
142	32:3851	1	32	38511d	3	4	4	-	-	0	38	-	base_d8	1	2	1	1	-	-	29	8	16	-	0	1	cmp [ecx+0x1D], dl	op@0:8=38 mod@14:2=1 reg@11:3=2 rm@8:3=1 disp@16:8=29
142	32:3851	1	32	38514b	3	4	4	-	-	0	38	-	base_d8	1	2	1	1	-	-	75	8	16	-	0	1	cmp [ecx+0x4B], dl	op@0:8=38 mod@14:2=1 reg@11:3=2 rm@8:3=1 disp@16:8=75
142	16:5e	1	16	5e	1	2	2	-	-	0	5e	-	-	-	-	-	-	-	-	-	0	0	-	0	1	pop si	op@0:8=5e
142	16:83d2	1	16	83d200	3	2	2	-	-	0	83	2	reg_direct	3	2	2	-	-	-	-	0	8	0x0	8	1	adc dx, 0	op@0:8=83 mod@14:2=3 reg@11:3=2 rm@8:3=2 imm@16:8=0x0
142	32:8936	1	32	8936	2	4	4	-	-	0	89	-	base	0	6	6	6	-	-	-	0	8	-	0	1	mov [esi], esi	op@0:8=89 mod@14:2=0 reg@11:3=6 rm@8:3=6
142	32:2b5e	1	32	2b5e0c	3	4	4	-	-	0	2b	-	base_d8	1	3	6	6	-	-	12	8	16	-	0	1	sub ebx, [esi+0xC]	op@0:8=2b mod@14:2=1 reg@11:3=3 rm@8:3=6 disp@16:8=12
141	32:8d7424	1	32	8d742427	4	4	4	-	-	0	8d	-	sib_d8	1	6	4	4	-	0	39	8	24	-	0	1	lea esi, [esp+0x27]	op@0:8=8d mod@14:2=1 reg@11:3=6 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=39
141	32:8d7424	1	32	8d742414	4	4	4	-	-	0	8d	-	sib_d8	1	6	4	4	-	0	20	8	24	-	0	1	lea esi, [esp+0x14]	op@0:8=8d mod@14:2=1 reg@11:3=6 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=20
141	32:8d34b2	1	32	8d34b2	3	4	4	-	-	0	8d	-	sib_base	0	6	4	2	6	2	-	0	16	-	0	1	lea esi, [edx+esi*4]	op@0:8=8d mod@14:2=0 reg@11:3=6 rm@8:3=4 base@16:3=2 index@19:3=6 scale@22:2=2
141	32:89b485	1	32	89b485e4fbffff	7	4	4	-	-	0	89	-	sib_d32	2	6	4	5	0	2	-1052	32	48	-	0	1	mov [ebp+eax*4-0x41C], esi	op@0:8=89 mod@14:2=2 reg@11:3=6 rm@8:3=4 base@16:3=5 index@19:3=0 scale@22:2=2 disp@24:32=-1052
141	32:8d2cb1	1	32	8d2cb1	3	4	4	-	-	0	8d	-	sib_base	0	5	4	1	6	2	-	0	16	-	0	1	lea ebp, [ecx+esi*4]	op@0:8=8d mod@14:2=0 reg@11:3=5 rm@8:3=4 base@16:3=1 index@19:3=6 scale@22:2=2
140	32:0fbf42	1	32	0fbf4206	4	4	4	-	-	0	0fbf	-	base_d8	1	0	2	2	-	-	6	8	16	-	0	1	movsx eax, word [edx+6]	op@0:16=0fbf mod@22:2=1 reg@19:3=0 rm@16:3=2 disp@24:8=6
140	32:0fbf42	1	32	0fbf4208	4	4	4	-	-	0	0fbf	-	base_d8	1	0	2	2	-	-	8	8	16	-	0	1	movsx eax, word [edx+8]	op@0:16=0fbf mod@22:2=1 reg@19:3=0 rm@16:3=2 disp@24:8=8
140	32:0fb768	1	32	0fb76806	4	4	4	-	-	0	0fb7	-	base_d8	1	5	0	0	-	-	6	8	16	-	0	1	movzx ebp, word [eax+6]	op@0:16=0fb7 mod@22:2=1 reg@19:3=5 rm@16:3=0 disp@24:8=6
140	32:0fb768	1	32	0fb76824	4	4	4	-	-	0	0fb7	-	base_d8	1	5	0	0	-	-	36	8	16	-	0	1	movzx ebp, word [eax+0x24]	op@0:16=0fb7 mod@22:2=1 reg@19:3=5 rm@16:3=0 disp@24:8=36
140	32:39be	1	32	39be2c010000	6	4	4	-	-	0	39	-	base_d32	2	7	6	6	-	-	300	32	40	-	0	1	cmp [esi+0x12C], edi	op@0:8=39 mod@14:2=2 reg@11:3=7 rm@8:3=6 disp@16:32=300
140	32:39be	1	32	39be00020000	6	4	4	-	-	0	39	-	base_d32	2	7	6	6	-	-	512	32	40	-	0	1	cmp [esi+0x200], edi	op@0:8=39 mod@14:2=2 reg@11:3=7 rm@8:3=6 disp@16:32=512
140	32:81c5	1	32	81c500020000	6	4	4	-	-	0	81	0	reg_direct	3	0	5	-	-	-	-	0	8	0x200	32	1	add ebp, 0x200	op@0:8=81 mod@14:2=3 reg@11:3=0 rm@8:3=5 imm@16:32=0x200
140	32:81c5	1	32	81c502020000	6	4	4	-	-	0	81	0	reg_direct	3	0	5	-	-	-	-	0	8	0x202	32	1	add ebp, 0x202	op@0:8=81 mod@14:2=3 reg@11:3=0 rm@8:3=5 imm@16:32=0x202
140	32:8d4cc6	1	32	8d4cc604	4	4	4	-	-	0	8d	-	sib_d8	1	1	4	6	0	3	4	8	24	-	0	1	lea ecx, [esi+eax*8+4]	op@0:8=8d mod@14:2=1 reg@11:3=1 rm@8:3=4 base@16:3=6 index@19:3=0 scale@22:2=3 disp@24:8=4
140	32:8d4cc6	1	32	8d4cc60d	4	4	4	-	-	0	8d	-	sib_d8	1	1	4	6	0	3	13	8	24	-	0	1	lea ecx, [esi+eax*8+0xD]	op@0:8=8d mod@14:2=1 reg@11:3=1 rm@8:3=4 base@16:3=6 index@19:3=0 scale@22:2=3 disp@24:8=13
140	16:30c0	1	16	30c0	2	2	2	-	-	0	30	-	reg_direct	3	0	0	-	-	-	-	0	8	-	0	1	xor al, al	op@0:8=30 mod@14:2=3 reg@11:3=0 rm@8:3=0
140	16:678803	1	16	678803	3	2	4	-	-	1	88	-	base	0	0	3	3	-	-	-	0	8	-	0	1	mov [ebx], al	pfx@0:8=67 op@8:8=88 mod@22:2=0 reg@19:3=0 rm@16:3=3
140	32:8d9424	1	32	8d94240c010000	7	4	4	-	-	0	8d	-	sib_d32	2	2	4	4	-	0	268	32	48	-	0	1	lea edx, [esp+0x10C]	op@0:8=8d mod@14:2=2 reg@11:3=2 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:32=268
140	32:668bf8	1	32	668bf8	3	2	4	-	-	1	8b	-	reg_direct	3	7	0	-	-	-	-	0	8	-	0	1	mov di, ax	pfx@0:8=66 op@8:8=8b mod@22:2=3 reg@19:3=7 rm@16:3=0
140	32:03ea	1	32	03ea	2	4	4	-	-	0	03	-	reg_direct	3	5	2	-	-	-	-	0	8	-	0	1	add ebp, edx	op@0:8=03 mod@14:2=3 reg@11:3=5 rm@8:3=2
139	32:8be6	1	32	8be6	2	4	4	-	-	0	8b	-	reg_direct	3	4	6	-	-	-	-	0	8	-	0	1	mov esp, esi	op@0:8=8b mod@14:2=3 reg@11:3=4 rm@8:3=6
139	32:66c70410	1	32	66c704100000	6	2	4	-	-	1	c7	0	sib_base	0	0	4	0	2	0	-	0	16	0x0	16	1	mov word [eax+edx], 0	pfx@0:8=66 op@8:8=c7 mod@22:2=0 reg@19:3=0 rm@16:3=4 base@24:3=0 index@27:3=2 scale@30:2=0 imm@32:16=0x0
139	32:8b8cc8	1	32	8b8cc8a8000000	7	4	4	-	-	0	8b	-	sib_d32	2	1	4	0	1	3	168	32	48	-	0	1	mov ecx, [eax+ecx*8+0xA8]	op@0:8=8b mod@14:2=2 reg@11:3=1 rm@8:3=4 base@16:3=0 index@19:3=1 scale@22:2=3 disp@24:32=168
139	16:266766894e	1	16	266766894e0e	6	4	4	es	-	3	89	-	base_d8	1	1	6	6	-	-	14	8	16	-	0	1	mov [es:esi+0xE], ecx	pfx@0:24=266766 op@24:8=89 mod@38:2=1 reg@35:3=1 rm@32:3=6 disp@40:8=14
139	16:266766894e	1	16	266766894e16	6	4	4	es	-	3	89	-	base_d8	1	1	6	6	-	-	22	8	16	-	0	1	mov [es:esi+0x16], ecx	pfx@0:24=266766 op@24:8=89 mod@38:2=1 reg@35:3=1 rm@32:3=6 disp@40:8=22
